,_V_I_OFF_x,_V_I_OFF_y
814,-1.0939999999999999,0.049451857372974396
815,-1.0919999999999999,0.04945157894213114
816,-1.0899999999999999,0.049451297066521176
817,-1.0879999999999999,0.04945101224484723
818,-1.0859999999999999,0.049450724990237914
819,-1.0839999999999999,0.049450435830247705
820,-1.0819999999999999,0.049450145306856944
821,-1.0799999999999998,0.04944985397647186
822,-1.0779999999999998,0.04944956240992453
823,-1.0759999999999998,0.049449271192472916
824,-1.0739999999999998,0.049448980923800845
825,-1.0719999999999998,0.04944869221801802
826,-1.0699999999999998,0.04944840570366002
827,-1.0679999999999998,0.04944812202368827
828,-1.0659999999999998,0.049447841835490086
829,-1.0639999999999998,0.049447565810878655
830,-1.0619999999999998,0.04944729463609303
831,-1.0599999999999998,0.04944702901179813
832,-1.0579999999999998,0.04944676965308474
833,-1.056,0.04944651728946954
834,-1.054,0.04944627266489506
835,-1.052,0.0494460365377297
836,-1.05,0.04944580968076774
837,-1.048,0.04944559288122933
838,-1.046,0.04944538694076048
839,-1.044,0.04944519267543307
840,-1.042,0.04944501091574487
841,-1.04,0.04944484250661952
842,-1.038,0.0494446883074065
843,-1.036,0.049444549191881175
844,-1.034,0.0494444260482448
845,-1.032,0.04944431977912448
846,-1.03,0.049444231301573195
847,-1.028,0.0494441615470698
848,-1.026,0.049444111461519016
849,-1.024,0.04944408200525143
850,-1.022,0.04944407415302352
851,-1.02,0.04944408889401761
852,-1.018,0.0494441272318419
853,-1.016,0.04944419018453047
854,-1.014,0.049444278784543265
855,-1.012,0.04944439407876611
856,-1.01,0.04944453712851067
857,-1.008,0.0494447088748362
858,-1.006,0.04944489920948846
859,-1.004,0.04944510079716018
860,-1.002,0.04944531291866529
861,-1.0,0.04944553486694982
862,-0.998,0.04944576594709185
863,-0.996,0.04944600547630156
864,-0.994,0.04944625278392121
865,-0.992,0.04944650721142512
866,-0.99,0.0494467681124197
867,-0.988,0.04944703485264344
868,-0.986,0.049447306809966916
869,-0.984,0.049447583374392756
870,-0.982,0.04944786394805569
871,-0.98,0.04944814794522253
872,-0.978,0.04944843479229215
873,-0.976,0.0494487239277955
874,-0.974,0.04944901480239563
875,-0.972,0.049449306878887656
876,-0.97,0.04944959963219877
877,-0.968,0.04944989254938825
878,-0.966,0.049450185129647446
879,-0.964,0.049450476884299786
880,-0.962,0.04945076733680079
881,-0.96,0.04945105602273804
882,-0.958,0.0494513424898312
883,-0.956,0.04945162629793202
884,-0.954,0.04945190701902432
885,-0.952,0.049452184237224014
886,-0.95,0.04945245754877907
887,-0.948,0.04945272656206956
888,-0.946,0.04945299089760761
889,-0.944,0.04945325018803745
890,-0.942,0.049453504078135375
891,-0.94,0.04945375222480975
892,-0.938,0.04945399429710103
893,-0.9359999999999999,0.04945422997618176
894,-0.9339999999999999,0.049454458955356544
895,-0.9319999999999999,0.049454680940062064
896,-0.9299999999999999,0.04945489564786709
897,-0.9279999999999999,0.04945510280847248
898,-0.9259999999999999,0.04945530216371114
899,-0.9239999999999999,0.04945549346754809
900,-0.9219999999999999,0.0494556764860804
901,-0.9199999999999999,0.04945585099753725
902,-0.9179999999999999,0.04945601679227986
903,-0.9159999999999999,0.04945617367280155
904,-0.9139999999999999,0.04945632145372773
905,-0.9119999999999999,0.04945645996181586
906,-0.9099999999999999,0.049456589035955505
907,-0.9079999999999999,0.04945670852716829
908,-0.9059999999999999,0.04945681829860794
909,-0.9039999999999999,0.049456918225560226
910,-0.9019999999999999,0.04945700819544303
911,-0.8999999999999999,0.04945708810780629
912,-0.8979999999999999,0.04945715787433203
913,-0.8959999999999999,0.049457217418834375
914,-0.8939999999999999,0.049457266677259484
915,-0.8919999999999999,0.04945730559768563
916,-0.8899999999999999,0.049457334140323155
917,-0.8879999999999999,0.04945735227751447
918,-0.8859999999999999,0.049457359993734074
919,-0.8839999999999999,0.04945735728558855
920,-0.8819999999999999,0.04945734416181655
921,-0.8799999999999999,0.049457320643288796
922,-0.8779999999999999,0.04945728676300812
923,-0.8759999999999999,0.049457242566109394
924,-0.8739999999999999,0.0494571881098596
925,-0.8719999999999999,0.04945712346365778
926,-0.8699999999999999,0.049457048709035056
927,-0.8679999999999999,0.04945696393965464
928,-0.8659999999999999,0.04945686926131181
929,-0.8639999999999999,0.049456764791933935
930,-0.8619999999999999,0.049456650661580455
931,-0.8599999999999999,0.04945652701244289
932,-0.8579999999999999,0.04945639399884483
933,-0.8559999999999999,0.04945625178724195
934,-0.8539999999999999,0.049456100556222016
935,-0.8519999999999999,0.04945594049650486
936,-0.8499999999999999,0.04945577181094239
937,-0.8479999999999999,0.0494555947145186
938,-0.8459999999999999,0.04945540943434957
939,-0.8439999999999999,0.04945521620968343
940,-0.8419999999999999,0.049455015291900405
941,-0.8399999999999999,0.04945480694451282
942,-0.8379999999999999,0.049454591443165045
943,-0.8359999999999999,0.04945436907563355
944,-0.8339999999999999,0.04945414014182688
945,-0.8319999999999999,0.049453904953785634
946,-0.8299999999999998,0.04945366383568254
947,-0.8279999999999998,0.04945341712382235
948,-0.8259999999999998,0.04945316516664194
949,-0.8239999999999998,0.04945290832471023
950,-0.8219999999999998,0.04945264697072824
951,-0.8199999999999998,0.04945238148952905
952,-0.8179999999999998,0.04945211227807785
953,-0.8159999999999998,0.04945183974547188
954,-0.8139999999999998,0.04945156431294047
955,-0.8119999999999998,0.04945128641384502
956,-0.8099999999999998,0.04945100649367901
957,-0.8079999999999998,0.049450725010068024
958,-0.8059999999999998,0.04945044243276969
959,-0.8039999999999998,0.04945015924367373
960,-0.802,0.04944987593680194
961,-0.8,0.04944959301830821
962,-0.798,0.04944931100647848
963,-0.796,0.049449030431730795
964,-0.794,0.04944875183661527
965,-0.792,0.0494484757758141
966,-0.79,0.04944820281614154
967,-0.788,0.04944793353654396
968,-0.786,0.04944766852809977
969,-0.784,0.049447408394019496
970,-0.782,0.04944715374964571
971,-0.78,0.049446905222453076
972,-0.778,0.049446663452048345
973,-0.776,0.04944642909017033
974,-0.774,0.04944620280068993
975,-0.772,0.04944598525961014
976,-0.77,0.049445777155066
977,-0.768,0.049445579187324645
978,-0.766,0.0494453920687853
979,-0.764,0.049445216523979256
980,-0.762,0.049445053289569885
981,-0.76,0.04944490311435263
982,-0.758,0.04944476675925503
983,-0.756,0.04944464499733668
984,-0.754,0.04944453861378928
985,-0.752,0.04944444840593658
986,-0.75,0.04944437518323444
987,-0.748,0.04944431976727077
988,-0.746,0.04944428299176557
989,-0.744,0.049444265702570926
990,-0.742,0.049444268757670995
991,-0.74,0.049444293027182014
992,-0.738,0.04944433939335229
993,-0.736,0.049444408750562226
994,-0.734,0.04944450200532429
995,-0.732,0.04944462007628304
996,-0.73,0.049444763894215094
997,-0.728,0.04944493362918399
998,-0.726,0.0494451087259436
999,-0.724,0.049445279750857545
1000,-0.722,0.04944544679862311
1001,-0.7199999999999998,0.04953449639119155
1002,-0.718,0.05783817125661646
1003,-0.7159999999999997,0.16715414781179477
1004,-0.714,0.4834405202161376
1005,-0.7119999999999997,0.9012386685212899
1006,-0.71,1.3381172071207956
1007,-0.7079999999999997,1.7625531387023532
1008,-0.706,2.182535493928272
1009,-0.7039999999999997,2.594259171454323
1010,-0.702,2.9968538190884217
1011,-0.6999999999999997,3.3902716563274296
1012,-0.698,3.7746235254082334
1013,-0.6959999999999997,4.1500970750294455
1014,-0.694,4.516870197030789
1015,-0.6919999999999997,4.8751336662972236
1016,-0.69,5.225076500745751
1017,-0.6879999999999997,5.566885961326051
1018,-0.6859999999999999,5.900747552019857
1019,-0.6839999999999997,6.226845019841574
1020,-0.6819999999999999,6.5454013650920535
1021,-0.6799999999999997,6.8605512334738075
1022,-0.6779999999999999,7.13403559724122
1023,-0.6759999999999997,7.322125728684059
1024,-0.6739999999999999,7.4013736335092934
1025,-0.6720000000000002,7.3686120508414295
1026,-0.6699999999999999,7.240954453222268
1027,-0.6680000000000001,7.055795046611104
1028,-0.6659999999999999,6.870808770384507
1029,-0.6640000000000001,6.713741752386505
1030,-0.6619999999999999,6.555510453893478
1031,-0.6600000000000001,6.395961159064181
1032,-0.6579999999999999,6.248331807025734
1033,-0.6560000000000001,6.139247940880233
1034,-0.6539999999999999,6.117486674775765
1035,-0.6520000000000001,6.284947007737496
1036,-0.6499999999999999,6.565296086602737
1037,-0.6480000000000001,6.875663901076329
1038,-0.6459999999999999,7.175368218986513
1039,-0.6440000000000001,7.4655383095706025
1040,-0.6419999999999999,7.754372557620273
1041,-0.6400000000000001,8.036919799073509
1042,-0.6379999999999999,8.313149751664609
1043,-0.6360000000000001,8.58307734002134
1044,-0.6339999999999999,8.846762695665417
1045,-0.6320000000000001,9.104311157012027
1046,-0.6299999999999999,9.355873269370303
1047,-0.6280000000000001,9.623759657942772
1048,-0.6259999999999999,9.92504705209241
1049,-0.6240000000000001,10.219119517629561
1050,-0.6219999999999999,10.472385249552172
1051,-0.6200000000000001,10.659688766532367
1052,-0.6179999999999999,10.764310910916882
1053,-0.6160000000000001,10.777968848726745
1054,-0.6139999999999999,10.700816069657455
1055,-0.6120000000000001,10.541442387078952
1056,-0.6099999999999999,10.316873938035506
1057,-0.6080000000000001,10.052573183245956
1058,-0.6059999999999999,9.782438907103357
1059,-0.6040000000000001,9.54095020469545
1060,-0.6019999999999999,9.270374116718337
1061,-0.6000000000000001,8.989413152286934
1062,-0.5979999999999999,8.741984093880031
1063,-0.5960000000000001,8.560975931764506
1064,-0.5939999999999999,8.46824986399492
1065,-0.5920000000000001,8.474639296413809
1066,-0.5899999999999999,8.579949842651544
1067,-0.5880000000000001,8.772959324126305
1068,-0.5859999999999999,9.031417770044266
1069,-0.5840000000000001,9.322047417399276
1070,-0.5819999999999999,9.600542710973274
1071,-0.5800000000000001,9.841032308153602
1072,-0.5779999999999998,10.07498385286966
1073,-0.5760000000000001,10.30373771061245
1074,-0.5739999999999998,10.527332756787846
1075,-0.5720000000000001,10.745821623341133
1076,-0.5699999999999998,10.959270698757397
1077,-0.5680000000000001,11.167760128061131
1078,-0.5659999999999998,11.371383812816626
1079,-0.5640000000000001,11.570249411127595
1080,-0.5619999999999998,11.76447833763753
1081,-0.56,11.955203972583861
1082,-0.5579999999999998,12.178193506595617
1083,-0.556,12.40729461257019
1084,-0.5539999999999998,12.593064121513867
1085,-0.552,12.700263121436464
1086,-0.5499999999999998,12.707856957351618
1087,-0.548,12.609015231276622
1088,-0.5459999999999998,12.41111180223243
1089,-0.544,12.135724786243824
1090,-0.5419999999999998,11.818636556339088
1091,-0.54,11.509833742550455
1092,-0.5379999999999998,11.217227734834951
1093,-0.536,10.893536223427214
1094,-0.5339999999999998,10.5965258238175
1095,-0.532,10.371644284040768
1096,-0.5299999999999998,10.248061874468224
1097,-0.528,10.238671387807688
1098,-0.5259999999999998,10.340088139103383
1099,-0.524,10.532649965735953
1100,-0.5219999999999998,10.780417227422635
1101,-0.52,11.031172806216945
1102,-0.5179999999999998,11.240814504864034
1103,-0.516,11.442229856467302
1104,-0.5139999999999998,11.639200769614328
1105,-0.512,11.831745444440916
1106,-0.5099999999999998,12.019898178578295
1107,-0.508,12.203709367152785
1108,-0.5059999999999998,12.383245502786124
1109,-0.504,12.558589175595152
1110,-0.5019999999999998,12.729839073192114
1111,-0.5,12.897109980684363
1112,-0.4979999999999998,13.08232669018213
1113,-0.496,13.294740574876604
1114,-0.4939999999999998,13.493603545471833
1115,-0.492,13.646281540782493
1116,-0.48999999999999977,13.729004752185736
1117,-0.488,13.72686762362096
1118,-0.48599999999999977,13.633828851589934
1119,-0.484,13.452711385156805
1120,-0.48199999999999976,13.195202425947942
1121,-0.48,12.881853428152237
1122,-0.47799999999999976,12.54208009852068
1123,-0.476,12.214162396366875
1124,-0.47399999999999975,11.932771724346377
1125,-0.472,11.691426334167193
1126,-0.46999999999999975,11.500815498544766
1127,-0.46799999999999997,11.370312543312572
1128,-0.46599999999999975,11.305212667433544
1129,-0.46399999999999997,11.306732943000288
1130,-0.46199999999999974,11.372012315234969
1131,-0.45999999999999996,11.494111602489316
1132,-0.45799999999999974,11.662013496244732
1133,-0.45599999999999996,11.860622561112084
1134,-0.45399999999999974,12.070765234831983
1135,-0.45199999999999996,12.26918982827446
1136,-0.44999999999999973,12.447462371171572
1137,-0.44799999999999995,12.62219810475045
1138,-0.44599999999999973,12.793877938251024
1139,-0.44399999999999995,12.962376618618052
1140,-0.4419999999999997,13.12717282663066
1141,-0.43999999999999995,13.287349176902051
1142,-0.4379999999999997,13.441592217879787
1143,-0.43599999999999994,13.588192431845522
1144,-0.4339999999999997,13.725044234915256
1145,-0.43199999999999994,13.849645977039094
1146,-0.4299999999999997,13.959099942001467
1147,-0.42799999999999994,13.963522620244548
1148,-0.4259999999999997,13.793047745861841
1149,-0.42399999999999993,13.515497176719643
1150,-0.4219999999999997,13.18546275185391
1151,-0.41999999999999993,12.843583345431833
1152,-0.4179999999999997,12.51654486675129
1153,-0.4159999999999999,12.217080260241431
1154,-0.41400000000000015,11.943969505462164
1155,-0.4119999999999999,11.682039617104397
1156,-0.41000000000000014,11.427440472032913
1157,-0.4079999999999999,11.239662152005094
1158,-0.40600000000000014,11.13003571822897
1159,-0.4039999999999999,11.10049916996529
1160,-0.40200000000000014,11.147548356261876
1161,-0.3999999999999999,11.262236975953572
1162,-0.39800000000000013,11.430176577662175
1163,-0.3959999999999999,11.631536559796622
1164,-0.39400000000000013,11.841044170552701
1165,-0.3919999999999999,12.032674284515643
1166,-0.3900000000000001,12.215918987795492
1167,-0.3879999999999999,12.395019318009412
1168,-0.3860000000000001,12.570031828217042
1169,-0.3839999999999999,12.741019236527325
1170,-0.3820000000000001,12.90805042609819
1171,-0.3799999999999999,13.071200445136869
1172,-0.3780000000000001,13.23055050689958
1173,-0.3759999999999999,13.386187989691836
1174,-0.3740000000000001,13.538206436868153
1175,-0.3719999999999999,13.697004936794729
1176,-0.3700000000000001,13.860767119954822
1177,-0.3679999999999999,13.984759670240358
1178,-0.3660000000000001,14.035795598917709
1179,-0.3639999999999999,13.994182888632102
1180,-0.3620000000000001,13.85372449340756
1181,-0.3599999999999999,13.621718338646808
1182,-0.3580000000000001,13.318957321131528
1183,-0.35599999999999987,12.979729309021957
1184,-0.3540000000000001,12.651817141857391
1185,-0.35199999999999987,12.326411996822161
1186,-0.3500000000000001,11.974320946012671
1187,-0.34799999999999986,11.657873254125754
1188,-0.3460000000000001,11.422547192814044
1189,-0.34399999999999986,11.29608714454
1190,-0.3420000000000001,11.288503602576302
1191,-0.33999999999999986,11.392073171005634
1192,-0.3380000000000001,11.581338564720701
1193,-0.33599999999999985,11.813108609424393
1194,-0.3340000000000001,12.026613137070571
1195,-0.33199999999999985,12.209373393902634
1196,-0.33000000000000007,12.388263366420261
1197,-0.32799999999999985,12.563252474434028
1198,-0.32600000000000007,12.734331476333896
1199,-0.32399999999999984,12.90151246908952
1200,-0.32200000000000006,13.064828888249954
1201,-0.31999999999999984,13.224335507943941
1202,-0.31800000000000006,13.380108440879622
1203,-0.31599999999999984,13.532245138344825
1204,-0.31400000000000006,13.68374056302487
1205,-0.31199999999999983,13.878353815513549
1206,-0.31000000000000005,14.086106927269862
1207,-0.30799999999999983,14.258567105759775
1208,-0.30600000000000005,14.360085169855306
1209,-0.3039999999999998,14.367795549834774
1210,-0.30200000000000005,14.271616287382665
1211,-0.2999999999999998,14.074249035589618
1212,-0.29800000000000004,13.791179058952604
1213,-0.2959999999999998,13.450675233374584
1214,-0.29400000000000004,13.093790046164987
1215,-0.2919999999999998,12.770104860913154
1216,-0.29000000000000004,12.426353005138626
1217,-0.2879999999999998,12.07148682155904
1218,-0.28600000000000003,11.755328393258806
1219,-0.2839999999999998,11.514399027913852
1220,-0.28200000000000003,11.371919257792143
1221,-0.2799999999999998,11.337808839753281
1222,-0.278,11.408686755248741
1223,-0.2759999999999998,11.56787121032182
1224,-0.274,11.785379635607516
1225,-0.2719999999999998,12.017928686332779
1226,-0.27,12.214406613336402
1227,-0.2679999999999998,12.393186790357412
1228,-0.266,12.568024722284058
1229,-0.2639999999999998,12.738945115129402
1230,-0.262,12.90598307794842
1231,-0.2599999999999998,13.069184122838317
1232,-0.258,13.228604164938227
1233,-0.2559999999999998,13.384309522429502
1234,-0.254,13.53637691653543
1235,-0.2519999999999998,13.684893471521509
1236,-0.25,13.829956714695186
1237,-0.24799999999999978,13.980576494637281
1238,-0.246,14.13629993702056
1239,-0.24399999999999977,14.252445404947615
1240,-0.242,14.29543111180965
1241,-0.23999999999999977,14.245432120325544
1242,-0.238,14.096380342541787
1243,-0.23599999999999977,13.855964539832389
1244,-0.23399999999999999,13.545630322899136
1245,-0.23199999999999976,13.200580151771184
1246,-0.22999999999999998,12.869773335805576
1247,-0.22799999999999976,12.535513054330158
1248,-0.22599999999999998,12.178650378637311
1249,-0.22399999999999975,11.861979543864548
1250,-0.22199999999999998,11.630225922742309
1251,-0.21999999999999975,11.509920722165024
1252,-0.21799999999999997,11.509400983191497
1253,-0.21599999999999975,11.618809581044705
1254,-0.21399999999999997,11.8100952251118
1255,-0.21199999999999974,12.037012458944291
1256,-0.20999999999999996,12.237541429660567
1257,-0.20799999999999974,12.415332464359336
1258,-0.20599999999999996,12.589412665314134
1259,-0.20399999999999974,12.759728503397623
1260,-0.20199999999999996,12.926252575353965
1261,-0.19999999999999973,13.088983603799111
1262,-0.19799999999999995,13.247946437220516
1263,-0.19599999999999973,13.403192049977418
1264,-0.19399999999999995,13.554797542300566
1265,-0.19199999999999973,13.702866140292485
1266,-0.18999999999999995,13.853707346403588
1267,-0.18799999999999972,14.039166613610872
1268,-0.18599999999999994,14.23352280292525
1269,-0.18399999999999972,14.405933430557445
1270,-0.18199999999999994,14.5319581171895
1271,-0.17999999999999972,14.593558587975053
1272,-0.17799999999999994,14.579098672539143
1273,-0.1759999999999997,14.483344304978296
1274,-0.17399999999999993,14.307463523860562
1275,-0.1719999999999997,14.059026472225348
1276,-0.16999999999999993,13.752005397583716
1277,-0.1679999999999997,13.406774651917962
1278,-0.16599999999999993,13.050110691682136
1279,-0.1639999999999997,12.715192077801456
1280,-0.16199999999999992,12.443212582185954
1281,-0.16000000000000014,12.256626439991543
1282,-0.15799999999999992,12.151112856549469
1283,-0.15600000000000014,12.120032896613216
1284,-0.15399999999999991,12.154995128826153
1285,-0.15200000000000014,12.245855625721592
1286,-0.1499999999999999,12.380717963722848
1287,-0.14800000000000013,12.545933223143079
1288,-0.1459999999999999,12.726099988185515
1289,-0.14400000000000013,12.904064346943187
1290,-0.1419999999999999,13.067943406296418
1291,-0.14000000000000012,13.227231585698476
1292,-0.1379999999999999,13.382880559320698
1293,-0.13600000000000012,13.534952461798415
1294,-0.1339999999999999,13.683512265209616
1295,-0.13200000000000012,13.82862777907468
1296,-0.1299999999999999,13.970369650356636
1297,-0.1280000000000001,14.108811363460912
1298,-0.1259999999999999,14.24402924023558
1299,-0.12400000000000011,14.37610243997111
1300,-0.12199999999999989,14.484053668162485
1301,-0.1200000000000001,14.499462399887864
1302,-0.11799999999999988,14.42667239462364
1303,-0.1160000000000001,14.27752695829059
1304,-0.11399999999999988,14.064953521596177
1305,-0.1120000000000001,13.802963640034804
1306,-0.10999999999999988,13.506652993887442
1307,-0.1080000000000001,13.192201388222093
1308,-0.10599999999999987,12.876872752893263
1309,-0.10400000000000009,12.566288691423075
1310,-0.10199999999999987,12.216444463727802
1311,-0.10000000000000009,11.885060265683144
1312,-0.09799999999999986,11.629092860950056
1313,-0.09600000000000009,11.48413583391192
1314,-0.09399999999999986,11.464419589674126
1315,-0.09200000000000008,11.562811354064323
1316,-0.08999999999999986,11.750815173632361
1317,-0.08800000000000008,11.978571915650164
1318,-0.08599999999999985,12.17884420069093
1319,-0.08400000000000007,12.357995418055989
1320,-0.08199999999999985,12.53342118054716
1321,-0.08000000000000007,12.705054172407996
1322,-0.07799999999999985,12.872858288269267
1323,-0.07600000000000007,13.036828633148653
1324,-0.07399999999999984,13.19699152245105
1325,-0.07200000000000006,13.353404481968271
1326,-0.06999999999999984,13.506156247879334
1327,-0.06800000000000006,13.655378799833437
1328,-0.06599999999999984,13.835332427043264
1329,-0.06400000000000006,14.044808656554956
1330,-0.06199999999999983,14.241616570135248
1331,-0.06000000000000005,14.392456539338463
1332,-0.05799999999999983,14.472920225506813
1333,-0.05600000000000005,14.467490579770164
1334,-0.053999999999999826,14.369541843046164
1335,-0.052000000000000046,14.181339546040256
1336,-0.04999999999999982,13.914040509245506
1337,-0.04800000000000004,13.58769284294293
1338,-0.04599999999999982,13.231235947201036
1339,-0.04400000000000004,12.882500511876373
1340,-0.041999999999999815,12.569106241109184
1341,-0.040000000000000036,12.235730013489356
1342,-0.03799999999999981,11.90975209013306
1343,-0.03600000000000003,11.625914096560772
1344,-0.03399999999999981,11.409979298175523
1345,-0.03200000000000003,11.278732600263377
1346,-0.029999999999999805,11.23998054799306
1347,-0.028000000000000025,11.292551326416188
1348,-0.0259999999999998,11.426294760467197
1349,-0.02400000000000002,11.622082314963265
1350,-0.021999999999999797,11.851807094604515
1351,-0.020000000000000018,12.078383843973718
1352,-0.017999999999999794,12.267024071782147
1353,-0.016000000000000014,12.445239574004074
1354,-0.01399999999999979,12.619822945988961
1355,-0.01200000000000001,12.7908307328282
1356,-0.009999999999999787,12.958144311851878
1357,-0.008000000000000007,13.12146989262847
1358,-0.005999999999999783,13.280338516965136
1359,-0.0040000000000000036,13.434106058907432
1360,-0.0019999999999997797,13.581953224739594
1361,0.0,13.722885552984266
1362,0.002000000000000224,13.855733414402755
1363,0.0040000000000000036,13.975696552777736
1364,0.006000000000000227,13.950199180977432
1365,0.008000000000000007,13.764742794940434
1366,0.010000000000000231,13.481933665615276
1367,0.01200000000000001,13.151732854210984
1368,0.014000000000000234,12.811456212196624
1369,0.016000000000000014,12.485774381301864
1370,0.018000000000000238,12.186712793516376
1371,0.020000000000000018,11.913651671090417
1372,0.02200000000000024,11.653326026534295
1373,0.02400000000000002,11.386270989123794
1374,0.026000000000000245,11.122684516445496
1375,0.028000000000000025,10.865205232693532
1376,0.03000000000000025,10.613699283403406
1377,0.03200000000000003,10.36803417940374
1378,0.03400000000000025,10.12807879681581
1379,0.03600000000000003,9.893703377053997
1380,0.038000000000000256,9.664779526825354
1381,0.040000000000000036,9.44118021813002
1382,0.04200000000000026,9.22277978826082
1383,0.04400000000000004,9.009444372980267
1384,0.04600000000000026,8.801047755569293
1385,0.04800000000000004,8.597481992319466
1386,0.050000000000000266,8.398640821055885
1387,0.052000000000000046,8.204419623574132
1388,0.05400000000000027,8.014715425639912
1389,0.05600000000000005,7.829426896989404
1390,0.058000000000000274,7.648454351328928
1391,0.06000000000000005,7.471699746335261
1392,0.06200000000000028,7.299066683655328
1393,0.06400000000000006,7.130460408906511
1394,0.06600000000000028,6.965787811676341
1395,0.06800000000000006,6.804957425522799
1396,0.07000000000000028,6.647879427974026
1397,0.07200000000000006,6.4944656405286025
1398,0.07400000000000029,6.344629528655279
1399,0.07600000000000007,6.198286201793238
1400,0.07800000000000029,6.055352413351831
1401,0.08000000000000007,5.915746560710845
1402,0.0820000000000003,5.779388685220246
1403,0.08400000000000007,5.646200472200412
1404,0.0860000000000003,5.516105250941919
1405,0.08800000000000008,5.389027994705753
1406,0.0900000000000003,5.264895320723086
1407,0.09200000000000008,5.1436354901955115
1408,0.09399999999999986,5.02517842732502
1409,0.09600000000000009,4.909458675009506
1410,0.09799999999999986,4.796416871036782
1411,0.10000000000000009,4.685994781158509
1412,0.10199999999999987,4.57813503960271
1413,0.10400000000000009,4.472781149073564
1414,0.10599999999999987,4.3698774807516045
1415,0.1080000000000001,4.2693692742935365
1416,0.10999999999999988,4.1712026378324065
1417,0.1120000000000001,4.075324547977436
1418,0.11399999999999988,3.98168284981419
1419,0.1160000000000001,3.8902262569044064
1420,0.11799999999999988,3.8009043512861647
1421,0.1200000000000001,3.713667583473725
1422,0.12199999999999989,3.628467272457681
1423,0.12400000000000011,3.545255605704809
1424,0.1259999999999999,3.4639856391582198
1425,0.1280000000000001,3.3846112972372095
1426,0.1299999999999999,3.3070873728374033
1427,0.13200000000000012,3.2313695273306156
1428,0.1339999999999999,3.1574142905649865
1429,0.13600000000000012,3.085179060864851
1430,0.1379999999999999,3.0146221050308637
1431,0.14000000000000012,2.9457025583398777
1432,0.1419999999999999,2.878380424545063
1433,0.14400000000000013,2.8126165758757917
1434,0.1459999999999999,2.7483727530377497
1435,0.14800000000000013,2.6856116756188584
1436,0.1499999999999999,2.6242995165661
1437,0.15200000000000014,2.5644052401078072
1438,0.15399999999999991,2.5058982601399133
1439,0.15600000000000014,2.4487484310176093
1440,0.15799999999999992,2.39292604755545
1441,0.16000000000000014,2.33840184502725
1442,0.16199999999999992,2.285146999166186
1443,0.16400000000000015,2.2331331261646956
1444,0.16599999999999993,2.1823322826745764
1445,0.16800000000000015,2.13271696580689
1446,0.16999999999999993,2.0842601131320553
1447,0.17200000000000015,2.0369351026797586
1448,0.17399999999999993,1.9907157529390385
1449,0.17600000000000016,1.945576322858205
1450,0.17799999999999994,1.901491511844919
1451,0.18000000000000016,1.8584364597661134
1452,0.18199999999999994,1.816386746948071
1453,0.18400000000000016,1.7753183941763475
1454,0.18599999999999994,1.7352078626958471
1455,0.18800000000000017,1.6960320542107494
1456,0.18999999999999995,1.6577683108845807
1457,0.19200000000000017,1.620394415340143
1458,0.19399999999999995,1.583888590659584
1459,0.19600000000000017,1.5482295003843298
1460,0.19799999999999995,1.5133962485151495
1461,0.20000000000000018,1.479368379512092
1462,0.20199999999999996,1.4461258782945483
1463,0.20400000000000018,1.4136492274623362
1464,0.20599999999999996,1.3819223258245976
1465,0.20800000000000018,1.3509299192869242
1466,0.20999999999999996,1.3206559819776855
1467,0.2120000000000002,1.2910847301485464
1468,0.21399999999999997,1.2622006221745208
1469,0.2160000000000002,1.2339883585539198
1470,0.21799999999999997,1.2064328819084016
1471,0.2200000000000002,1.1795193769829226
1472,0.22199999999999998,1.153233270645786
1473,0.2240000000000002,1.1275602318885938
1474,0.22599999999999998,1.1024861718262937
1475,0.2280000000000002,1.0779972436971335
1476,0.22999999999999998,1.0540798428627052
1477,0.2320000000000002,1.0307206068079022
1478,0.23399999999999999,1.0079064151409614
1479,0.2360000000000002,0.9856243895934216
1480,0.238,0.9638618940201644
1481,0.2400000000000002,0.9426065343993744
1482,0.242,0.9218461588325773
1483,0.24400000000000022,0.9015688575446036
1484,0.246,0.881762962883624
1485,0.24800000000000022,0.8624170493211141
1486,0.25,0.843519933451889
1487,0.2520000000000002,0.8250606739940703
1488,0.254,0.8070285717891182
1489,0.2560000000000002,0.7894131698017989
1490,0.258,0.7722037969583092
1491,0.26000000000000023,0.7553907002594908
1492,0.262,0.7389655855502246
1493,0.26400000000000023,0.7229202760820281
1494,0.266,0.7072467017544591
1495,0.26800000000000024,0.691936899115087
1496,0.27,0.6769830113595211
1497,0.27200000000000024,0.6623772883313825
1498,0.274,0.6481120865223317
1499,0.27600000000000025,0.6341798690720417
1500,0.278,0.6205732057682243
1501,0.28000000000000025,0.6072847730466044
1502,0.28200000000000003,0.5943073539909451
1503,0.28400000000000025,0.5816338383330233
1504,0.28600000000000003,0.5692572224526529
1505,0.28800000000000026,0.5571706093776629
1506,0.29000000000000004,0.5453672087839189
1507,0.29200000000000026,0.5338403369953011
1508,0.29400000000000004,0.5225834169837266
1509,0.29600000000000026,0.5115899783691277
1510,0.29800000000000004,0.5008536574194726
1511,0.30000000000000027,0.49036819705074536
1512,0.30200000000000005,0.48012744682696556
1513,0.30400000000000027,0.47012536296016916
1514,0.30600000000000005,0.46035600831042695
1515,0.3080000000000003,0.45081355238582677
1516,0.31000000000000005,0.44149227134249075
1517,0.3120000000000003,0.43238654798455856
1518,0.31400000000000006,0.42349087176420347
