,_EON_x,_EON_y
667,-2.532,-0.0034404282076177795
668,-2.5300000000000002,-0.0034404353616811524
669,-2.528,-0.003440441967409613
670,-2.526,-0.0034404480389840023
671,-2.524,-0.003440453591038003
672,-2.5220000000000002,-0.003440458638658151
673,-2.52,-0.003440463197383819
674,-2.518,-0.0034404672832072415
675,-2.516,-0.0034404709125734796
676,-2.5140000000000002,-0.0034404741023804607
677,-2.512,-0.003440476869978941
678,-2.51,-0.0034404792331725366
679,-2.508,-0.003440481210217703
680,-2.5060000000000002,-0.003440482819823742
681,-2.504,-0.0034404840811528073
682,-2.502,-0.0034404850138198897
683,-2.5,-0.0034404856378928324
684,-2.498,-0.003440485973892328
685,-2.496,-0.003440486042791912
686,-2.4939999999999998,-0.0034404858660179623
687,-2.492,-0.0034404854654497066
688,-2.49,-0.003440484863419222
689,-2.488,-0.003440484082711425
690,-2.4859999999999998,-0.0034404831465640884
691,-2.484,-0.003440482078667824
692,-2.482,-0.0034404809031660898
693,-2.48,-0.0034404796446551936
694,-2.4779999999999998,-0.0034404783281842856
695,-2.476,-0.0034404769792553656
696,-2.474,-0.0034404756238232796
697,-2.472,-0.003440474288295723
698,-2.4699999999999998,-0.003440472999533227
699,-2.468,-0.003440471784849179
700,-2.466,-0.00344047067200981
701,-2.464,-0.003440469689234199
702,-2.4619999999999997,-0.0034404688651942655
703,-2.46,-0.0034404682290147814
704,-2.458,-0.003440467810273365
705,-2.4560000000000004,-0.0034404676390004767
706,-2.454,-0.0034404677456794236
707,-2.452,-0.0034404681612463656
708,-2.45,-0.0034404689170903016
709,-2.4480000000000004,-0.0034404700450530804
710,-2.446,-0.0034404715774294
711,-2.444,-0.0034404735469667942
712,-2.442,-0.0034404759868656536
713,-2.4400000000000004,-0.0034404789307792144
714,-2.438,-0.0034404824128135524
715,-2.436,-0.003440486467527596
716,-2.434,-0.00344049112993312
717,-2.4320000000000004,-0.0034404964354947387
718,-2.43,-0.0034405024201299254
719,-2.428,-0.003440509120208983
720,-2.426,-0.003440516572555074
721,-2.4240000000000004,-0.0034405248144442034
722,-2.422,-0.0034405338836052193
723,-2.42,-0.0034405438182198225
724,-2.418,-0.003440554196349508
725,-2.4160000000000004,-0.003440564526418763
726,-2.414,-0.0034405748043148665
727,-2.412,-0.0034405850262411823
728,-2.41,-0.003440595188484448
729,-2.4080000000000004,-0.003440605287414758
730,-2.406,-0.003440615319485585
731,-2.404,-0.003440625281233768
732,-2.402,-0.0034406351692795184
733,-2.4000000000000004,-0.0034406449803264204
734,-2.398,-0.0034406547111614123
735,-2.396,-0.0034406643586548206
736,-2.394,-0.003440673919760332
737,-2.3920000000000003,-0.003440683391515001
738,-2.39,-0.0034406927710392554
739,-2.388,-0.003440702055536888
740,-2.386,-0.003440711242295072
741,-2.3840000000000003,-0.003440720328684338
742,-2.382,-0.0034407293121585907
743,-2.38,-0.0034407381902551055
744,-2.378,-0.0034407469605945255
745,-2.3760000000000003,-0.0034407556208808643
746,-2.374,-0.0034407641689015063
747,-2.372,-0.0034407726025272
748,-2.37,-0.003440780919712068
749,-2.3680000000000003,-0.0034407891184936
750,-2.366,-0.0034407971969926607
