,6_Hz_x,6_Hz_y
684,-1.336,0.9957646989677771
685,-1.334,0.9957645450652626
686,-1.332,0.995764390679497
687,-1.33,0.9957642360859513
688,-1.328,0.9957640815674125
689,-1.326,0.9957639274139825
690,-1.324,0.9957637739230786
691,-1.322,0.9957636213994339
692,-1.32,0.9957634701550964
693,-1.318,0.9957633205094297
694,-1.316,0.9957631727891129
695,-1.314,0.9957630273281403
696,-1.312,0.9957628844678216
697,-1.31,0.9957627445567819
698,-1.308,0.9957626079509618
699,-1.306,0.9957624750136171
700,-1.304,0.9957623461153192
701,-1.302,0.9957622216339548
702,-1.3,0.9957621019547257
703,-1.298,0.9957619874701495
704,-1.2960000000000003,0.995761878580059
705,-1.2940000000000003,0.9957617756916025
706,-1.2920000000000003,0.9957616792192434
707,-1.2900000000000003,0.9957615895847608
708,-1.2880000000000003,0.9957615072172491
709,-1.2860000000000003,0.9957614325531178
710,-1.2840000000000003,0.9957613660360922
711,-1.2820000000000003,0.9957613081172129
712,-1.2800000000000002,0.9957612592548356
713,-1.2780000000000002,0.9957612199146317
714,-1.2760000000000002,0.9957611905695878
715,-1.2740000000000002,0.995761171700006
716,-1.2720000000000002,0.9957611637935037
717,-1.2700000000000002,0.9957611673450136
718,-1.2680000000000002,0.9957611828567842
719,-1.2660000000000002,0.9957612108383788
720,-1.2640000000000002,0.9957612518066765
721,-1.2620000000000002,0.9957613062858716
722,-1.2600000000000002,0.9957613748074738
723,-1.2580000000000002,0.9957614579103085
724,-1.2560000000000002,0.9957615515186465
725,-1.2540000000000002,0.9957616505398087
726,-1.2520000000000002,0.9957617546064315
727,-1.2500000000000002,0.9957618633598837
728,-1.2480000000000002,0.9957619764479715
729,-1.2460000000000002,0.9957620935249378
730,-1.2440000000000002,0.9957622142514635
731,-1.2420000000000002,0.9957623382946663
732,-1.2400000000000002,0.9957624653281013
733,-1.2380000000000002,0.995762595031761
734,-1.2360000000000002,0.995762727092075
735,-1.2340000000000002,0.9957628612019103
736,-1.2320000000000002,0.995762997060571
737,-1.2300000000000002,0.9957631343737988
738,-1.2280000000000002,0.9957632728537724
739,-1.2260000000000002,0.995763412219108
740,-1.2240000000000002,0.9957635521948588
741,-1.2220000000000002,0.9957636925125154
