,_V_OFF_x,_V_OFF_y
388,-3.09,0.04945090945816256
389,-3.088,0.049450862604014136
390,-3.0860000000000003,0.049450798607812214
391,-3.084,0.04945071790857558
392,-3.082,0.04945062097272925
393,-3.08,0.049450508294104516
394,-3.0780000000000003,0.049450380393938884
395,-3.076,0.0494502378208761
396,-3.074,0.04945008115096616
397,-3.072,0.04944991098766531
398,-3.0700000000000003,0.049449727961836026
399,-3.068,0.04944953273174703
400,-3.066,0.04944932598307328
401,-3.064,0.04944910842889597
402,-3.0620000000000003,0.04944888080970256
403,-3.06,0.04944864389338673
404,-3.058,0.04944839847524841
405,-3.056,0.04944814537799375
406,-3.0540000000000003,0.04944788545173519
407,-3.052,0.04944761957399135
408,-3.05,0.049447348649687146
409,-3.048,0.049447073611153705
410,-3.0460000000000003,0.0494467954181284
411,-3.044,0.04944651505775485
412,-3.042,0.04944623354458292
413,-3.04,0.04944595192056869
414,-3.0380000000000003,0.04944567125507453
415,-3.036,0.04944539264486899
416,-3.034,0.04944511721412692
417,-3.032,0.049444846114429376
418,-3.0300000000000002,0.049444580524763665
419,-3.028,0.049444321651523335
420,-3.0260000000000002,0.04944407072850817
421,-3.024,0.049443829016924214
422,-3.0220000000000002,0.04944359780538373
423,-3.02,0.04944337840990524
424,-3.0180000000000002,0.04944317217391348
425,-3.016,0.04944298046823947
426,-3.0140000000000002,0.04944280469112044
427,-3.012,0.049442646268199865
428,-3.0100000000000002,0.049442506652527474
429,-3.008,0.049442387324559224
430,-3.0060000000000002,0.04944228979215731
431,-3.004,0.0494422155905902
432,-3.0020000000000002,0.04944216628253256
433,-3.0,0.04944214345806533
434,-2.998,0.04944214873467567
435,-2.996,0.049442183757257
436,-2.994,0.04944225019810897
437,-2.992,0.04944234975693747
438,-2.99,0.04944248416085464
439,-2.988,0.049442655164378846
440,-2.986,0.04944286449944723
441,-2.984,0.04944310279791688
442,-2.982,0.049443361311446866
443,-2.98,0.049443638903366054
444,-2.978,0.04944393445481959
445,-2.976,0.04944424686476889
446,-2.974,0.049444575049991654
447,-2.972,0.04944491794508185
448,-2.97,0.04944527450244972
449,-2.968,0.049445643692321774
450,-2.966,0.0494460245027408
451,-2.964,0.049446415939565856
452,-2.962,0.04944681702647229
453,-2.96,0.0494472268049517
454,-2.958,0.04944764433431198
455,-2.956,0.049448068691677276
456,-2.954,0.049448498971988025
457,-2.952,0.04944893428800093
458,-2.95,0.04944937377028896
459,-2.948,0.049449816567241386
460,-2.946,0.049450261845063716
461,-2.944,0.049450708787777756
462,-2.942,0.04945115659722158
463,-2.94,0.049451604493049535
464,-2.938,0.04945205171273223
465,-2.936,0.04945249751155657
466,-2.934,0.049452941162625726
467,-2.932,0.04945338195685913
468,-2.93,0.0494538192029925
469,-2.928,0.04945425222757783
470,-2.926,0.04945468037498337
471,-2.924,0.04945510300739366
472,-2.922,0.049455519504809524
473,-2.92,0.04945592926504803
474,-2.918,0.049456331703742536
475,-2.916,0.04945672625434267
476,-2.914,0.049457112368114356
477,-2.912,0.04945748951413975
478,-2.91,0.04945785717931732
479,-2.908,0.04945821486836178
480,-2.906,0.049458562103804136
481,-2.904,0.04945889842599166
482,-2.902,0.04945922339308789
483,-2.9000000000000004,0.04945953658107266
484,-2.898,0.04945983758374206
485,-2.896,0.04946012601270845
486,-2.894,0.04946040149740048
487,-2.8920000000000003,0.04946066368506307
488,-2.89,0.049460912240757396
489,-2.888,0.04946114684736093
490,-2.886,0.0494613672055674
491,-2.8840000000000003,0.049461573033886826
492,-2.882,0.049461764068645483
493,-2.88,0.04946194006398593
494,-2.878,0.049462100791867004
495,-2.8760000000000003,0.049462246042063805
496,-2.874,0.049462375622167716
497,-2.872,0.04946248935758638
498,-2.87,0.04946258709154373
499,-2.8680000000000003,0.049462668685079966
500,-2.866,0.04946273401705156
501,-2.864,0.04946278298413126
502,-2.862,0.04946281550080808
503,-2.8600000000000003,0.04946283149938733
504,-2.858,0.04946283092999056
505,-2.856,0.04946281376055562
506,-2.854,0.04946277997683663
507,-2.8520000000000003,0.049462729582403976
508,-2.85,0.04946266259864431
509,-2.848,0.04946257906476059
510,-2.846,0.04946247903777201
511,-2.8440000000000003,0.04946236259251406
512,-2.842,0.0494622298216385
513,-2.84,0.04946208083561335
514,-2.838,0.04946191576272293
515,-2.8360000000000003,0.04946173474906781
516,-2.834,0.04946153795856484
517,-2.832,0.049461325572947155
518,-2.83,0.04946109779176415
519,-2.8280000000000003,0.049460854832381496
520,-2.826,0.04946059692998115
521,-2.824,0.049460324337561326
522,-2.822,0.04946003732593652
523,-2.8200000000000003,0.049459736183737495
524,-2.818,0.0494594212174113
525,-2.816,0.049459092751221255
526,-2.814,0.04945875112724694
527,-2.8120000000000003,0.049458396705384225
528,-2.81,0.049458029863345236
529,-2.808,0.0494576509966584
530,-2.806,0.04945726051866839
531,-2.8040000000000003,0.04945685886053616
532,-2.802,0.04945644647123896
533,-2.8,0.049456023817570284
534,-2.798,0.04945559138413991
535,-2.7960000000000003,0.04945514967337388
536,-2.794,0.04945469920551455
537,-2.792,0.04945424051862049
538,-2.79,0.0494537741685666
539,-2.7880000000000003,0.049453300729044004
540,-2.786,0.04945282079156014
541,-2.784,0.04945233496543869
542,-2.782,0.04945184387781964
543,-2.7800000000000002,0.04945134817365921
544,-2.778,0.04945084851572994
