,control_x,control_y,duration_x,duration_y,intensity_x,intensity_y
125,-2.11,0.0,-2.13,0.0,-2.11,0.0
126,-2.0999999999999996,0.0,-2.12,0.0,-2.0999999999999996,0.0
127,-2.09,0.0,-2.11,0.0,-2.09,0.0
128,-2.08,0.0,-2.0999999999999996,0.0,-2.08,0.0
129,-2.07,0.0,-2.09,0.0,-2.07,0.0
130,-2.0599999999999996,0.0,-2.08,0.0,-2.0599999999999996,0.0
131,-2.05,0.0,-2.07,0.0,-2.05,0.0
132,-2.04,0.0,-2.0599999999999996,0.0,-2.04,0.0
133,-2.03,0.0,-2.05,0.0,-2.03,0.0
134,-2.0199999999999996,0.0,-2.04,0.0,-2.0199999999999996,0.0
135,-2.01,0.0,-2.03,0.0,-2.01,0.0
136,-1.9999999999999998,0.0,-2.0199999999999996,0.0,-1.9999999999999998,0.0
137,-1.9899999999999998,0.0,-2.01,0.0,-1.9899999999999998,0.0
138,-1.9799999999999998,0.0,-1.9999999999999998,0.0,-1.9799999999999998,0.0
